	WT_1_1_Aligned	WT_2_1_Aligned	WT_3_1_Aligned	pho85_1_1_Aligned	pho85_2_1_Aligned	pho85_3_1_Aligned	rpo41_1_1_Aligned	rpo41_2_1_Aligned	rpo41_3_1_Aligned	rpopho_1_1_Aligned	rpopho_2_1_Aligned	rpopho_3_1_Aligned	WT_Pi_1_1_Aligned	WT_Pi_2_1_Aligned	WT_Pi_3_1_Aligned	WT_noPi_1_1_Aligned	WT_noPi_2_1_Aligned	WT_noPi_3_1_Aligned	WT_SD_1_1_Aligned	WT_SD_2_1_Aligned	WT_SD_3_1_Aligned	WT_noURA_1_1_Aligned	WT_noURA_2_1_Aligned	WT_noURA_3_1_Aligned	Pro_wN_1_1_Aligned	Pro_wN_2_1_Aligned	Pro_wN_3_1_Aligned	Pro_noN_1_1_Aligned	Pro_noN_2_1_Aligned	Pro_noN_3_1_Aligned	ba_1_1_Aligned	ba_2_1_Aligned	ba_3_1_Aligned	ba_aF_1_1_Aligned	ba_aF_2_1_Aligned	ba_aF_3_1_Aligned
YOR094W	57.71710589421417	57.23423530681591	59.268060861536206	55.98162223224928	51.37301117949536	54.80244681236512	45.67935721515127	47.84353551730018	44.32257190348076	58.21131029687353	52.92353985812743	59.296379180246426	64.79641397062595	61.53399460371681	66.16858908943529	66.76790711062515	61.21551603508198	54.2216828337984	65.11239368828879	64.36189247325596	60.53241280437752	54.86024741336582	53.24616794900119	56.782076703662376	61.8516213030813	63.49174459714001	64.89833979835505	60.20783184674507	63.27424849086167	64.81590453651624	63.598146768725854	65.5546932041059	60.98086164263666	72.2501787248842	72.4868847407083	75.20086613774404
YOR095C	133.23616415448058	149.20058374225115	141.50842837805456	136.92553715816658	130.1275143902223	123.34497809511375	105.98274618819744	92.02983028023493	96.26438110519206	99.03260999368715	133.40024802769483	143.92759005004785	151.0521273572606	157.74583166411247	146.16224357097397	87.7003586364241	93.0079643077179	96.46838444905727	167.39493242470516	177.89681304683495	169.82469989321226	106.90943398861486	102.28425144538419	112.69022918102294	151.0593782007122	156.02218483807553	164.41736490579305	151.38708054981797	146.92928881534874	139.27991213370527	167.95937990529427	178.97737559808837	171.62865233591106	193.92844036296765	203.37880593948765	214.97613851453838
YOR096W	2838.74179267835	2827.1160717479893	2882.679067186827	2959.03180773818	2813.54286695962	2357.333535630539	2826.0742473931277	2666.0727698142396	3108.942098898028	2193.489497794062	2242.011137442523	2283.25438098759	3031.7760333899623	3201.326601672637	5078.272384815839	933.4903199812658	840.2523477324013	805.5866997699677	2883.275361258475	3338.4512785804573	3266.2372176119047	1574.930420086333	1533.1901802237544	1548.1991882498971	2430.0948932543024	2540.5142905982966	2428.271125560583	2425.743790950275	2388.121959127827	2227.4496963313	2986.7093307985197	3305.3502901827073	3017.3838966190765	2662.619268271763	2819.419769312429	3280.116111942925
YOR097C	65.93185915671269	56.428753105391266	67.83244899374813	54.953079461729274	64.05563813406341	71.68588144697685	59.7493701970333	55.800318074074326	63.77408450008986	82.68117662532367	67.20897600102758	65.28675484051624	56.23939253872153	59.83066104882188	49.51761821425676	79.00679847229587	74.82212359415142	69.06134616774384	44.80210574882256	45.71579491713529	46.94785378234665	83.89890588662506	81.97809569136923	82.26881624013713	45.94401720119248	49.98473847040316	52.95761414876873	60.37495672696028	58.83897563018047	61.0762436791596	50.46381657748009	50.675867893514486	47.13430551520029	67.87744243338607	64.25877301468803	69.38564528157077
YOR098C	55.735691751564715	62.425429108707185	52.51833804414376	31.720863431766947	31.053178428454462	51.08930542746916	34.38507657833069	37.808464735930905	26.654668275060352	33.00631070587283	35.628301179247515	24.102876122437277	61.95625760363067	49.60382024142916	14.596022841743022	32.08323460520237	52.84181443590481	56.627713779920285	71.68689970290325	45.75779485941823	52.96856368156919	33.49085720415185	29.847580628363783	31.120705931016325	65.72312154152456	64.86692990510859	68.11465143055301	51.13285342205104	50.344217809252775	67.39685699996056	71.71996691955115	38.619596507140685	66.13308678843026	58.065804520220496	48.469346647452575	28.12459986418267
YOR099W	217.27010137176657	206.0373222354579	204.17596024278254	203.60427685348552	200.71587997477795	205.55888749013948	187.87599383711768	184.34210774444554	181.8646887631988	205.06134673808458	207.24633762312018	213.37712205012917	204.314350521109	203.59891415069075	85.25675123758107	295.3830636311134	270.89650128053466	274.4235985813845	220.66592709966943	205.3211413534858	203.41533854188864	146.83046661017764	143.03094875597435	151.75090492074614	200.733366077436	206.08897396524634	212.04682493910144	213.49528968809693	210.04336000074858	215.81188452448674	190.9436680396366	184.0804414226258	189.0544435028507	230.6535886097145	230.4567419993339	233.36919655502518
YOR101W	147.39313192207132	168.19222099091476	155.2706848494345	136.59957427271385	134.9695129042131	131.93549876634344	115.69384818480277	113.68481611716966	100.51608524173479	106.31963097368758	135.68626355441705	144.20633180268965	187.21332325942913	173.27567161760916	116.4849188083379	142.16471747071668	149.2654712954049	152.23537309605857	236.331107825039	215.55508353982225	213.4783682984117	59.75848378955919	59.137724916656026	60.11103806569362	224.82676153578194	224.9088556615942	245.58625738044952	229.6244447943815	228.18005613233572	229.49604591751984	223.25373335978352	214.6302722685232	212.31998011083948	130.37891487254146	129.51816471381989	138.41770799168881
YOR103C	58.575791889764396	53.32382171442476	61.160449915768325	58.98818647141384	55.604045699696165	60.79060552480892	50.869931693365736	45.37422256307794	44.375885688406754	58.24925435340656	58.749472482781464	64.12075278786021	56.989327241407295	53.505488068991504	23.826583736538826	87.74160513078573	84.79868884283054	77.91393348147605	54.106246757506604	55.182250527412144	53.74437701884609	51.59623744416545	43.387271020389	46.26979769580389	50.98846047848155	51.141566172282594	52.85588111356791	60.182595753721635	58.911375009570385	59.364056557148	48.29264986591766	55.700066121135734	50.592529017674224	108.47510358088748	116.37028960234699	113.03041491251982
YOR104W	21.952971385618472	25.861533806138166	22.61284279862239	30.393701390784294	29.23316285558005	30.559763328261045	28.45154431575838	27.2308180562073	23.069628503067328	27.165353702807188	30.347504539193693	31.718450936854467	22.519529324458333	22.85627458450505	7.767390296249658	45.001662043042025	46.06189239723294	47.31669500134417	26.549395999302256	23.661450417292738	23.13248697770608	14.971607481230437	12.762883501856951	16.219646305324463	27.24140995511178	25.860284965671806	27.23224904618663	31.08601573115996	30.470155229783924	29.9932620068335	32.579934010550865	25.256710143996767	30.927518713338465	56.256829064057825	55.96767551460166	48.812513094037456
YOR106W	47.58383665999264	49.24440365976932	52.73158786378302	41.87706899436123	35.931354142917876	45.57199828908994	34.054477861412536	38.90771073231315	32.49724537292697	36.381406973992576	32.76346357824399	33.11153627569831	59.12960075571812	59.30586761482344	39.621016591997055	69.64058108018268	65.71300130852724	67.77020229965129	67.20315862323383	63.585960839095314	74.7820526153856	42.642569919834926	55.065364433240084	47.956497664189094	48.8419500824284	45.16993300046187	49.31779434992067	43.741362091516436	47.02033477606137	44.530101276093845	64.583805956044	53.33107328255481	56.95115288328355	78.91788037682207	79.28515098194276	89.1589788875747
YOR107W	72.71710504652853	58.39248216836188	65.13303973756982	55.50826510506666	51.700282564374355	39.796015132674725	83.12968597529668	81.72222095917991	71.6158683317357	20.94261375631038	36.43322522478387	34.18289102838113	56.87677662909353	47.437318703369094	24.04996246267223	128.02190653662328	138.0298218447465	140.0899902377058	121.1415553980139	110.90033776491407	95.88589317318362	26.975605609588367	29.211566475685157	28.056649181409114	152.31446230191145	145.7597779200092	175.47083236755861	139.7400196034645	147.48906769444446	154.74712499540132	57.535671938626464	48.961759893424954	45.707191440762415	38.37067518537121	38.16358712110937	38.016235646252916
YOR108W	142.99919937223413	151.33411693848987	129.81998030799826	122.87380107294551	120.28532978731954	115.92203887933954	127.73679379980916	120.3023255747758	116.64105509982225	74.39951388872744	83.86574419120552	89.50504766308416	154.06836483843952	144.53726754444472	39.25632738069799	75.0472472870914	84.54318195247893	79.88673549307083	165.61611747513965	146.14564928829043	146.3240887680757	73.53185798071247	68.14611990302117	79.15446502822012	153.12784938683708	155.9137747757411	157.6780652222812	120.88765749581914	120.62667051508323	132.41460687173685	225.45258140203987	208.85698962838887	229.45819931557662	132.8610028344559	135.0274827722885	124.60155360130501
YOR109W	32.673897006237986	32.785163193408124	29.098054116829672	21.4961612585925	21.101542975901175	35.60492296284514	22.224591846429938	23.666507569860876	18.425497777796398	24.50727450925252	22.10889961112019	17.46760258831204	31.75105178960135	26.63763243371171	23.919066901195464	27.445431251543905	31.614239288296126	33.223977617471554	33.912005887030105	22.473612499375648	24.954757521811118	23.230587072540445	21.438729508276083	22.000564348709684	29.892090968721536	29.21937630524949	30.347128768548206	25.817003967876342	27.41759942029352	34.15384616553487	36.92433723505424	24.21620223630614	32.04572474707515	49.106637325550814	49.20360461849005	30.898870180458648
YOR110W	35.47417940825292	35.74137239237119	33.923482810079705	28.1670849200572	32.30039625058091	37.40487877202185	32.02062191744195	34.19718967367793	28.301228595853342	35.3420199900627	31.064673621223335	31.40457974602186	36.89411748525051	34.76021910789112	18.227629268326115	47.148555569150716	42.120767914047235	45.55640802134648	35.438062024744326	32.79040980709875	30.36625024991134	29.412112788632967	30.77990872669863	29.984427223897114	29.761240375959623	30.701473943872212	33.20231507260546	31.12491012401939	31.631281028492076	33.97986308049748	36.606626310935276	36.07924146859882	39.01549985507129	42.541128399787034	43.01096955298653	39.724397585763604
YOR111W	48.879662850791135	51.5463609906106	48.30643528649073	34.9885138951558	36.658386220897384	37.44966430695004	48.217099282659674	46.32648420765833	44.399406475874116	42.91011312116926	43.959990562869216	49.96823572895813	44.40543720574695	40.68456419769555	23.602758252953162	71.74430696697988	72.07331398625861	63.567345558257436	37.1484126833987	40.51980456801699	38.4073562457831	61.764428210286006	69.78636609248265	66.63672225551306	31.486529673116706	36.96359997845567	46.99832314554377	44.18236416614377	42.759363065198855	44.24746459245064	34.72936342319501	36.80878495417711	39.518386554916646	35.00961971322979	36.532025697226324	36.828228282307506
YOR112W	30.54060137519356	31.29266379557032	27.510624457881537	20.672186607702553	22.11039029057622	30.402778242670667	26.188353290641235	27.26931073116559	19.19420050954287	26.183018242065902	25.111932991626187	22.17615929381152	29.47897796255201	25.513118786315495	17.177370834942526	29.551430787314366	32.283351723595416	29.412914335512983	29.131193759925193	23.68291399713426	23.923023803320348	28.088132402833196	25.723238328254038	27.211785335938476	25.858057105828763	26.445996695112196	28.4236599419573	29.810134883936637	29.22953946965009	30.934517408317344	29.82174641533946	22.648011795113987	29.046324773743667	23.527780093167106	21.307184032517196	17.398055211463607
YOR113W	15.862040052982522	17.65457092952037	16.24756534820314	13.817176335850203	15.461043103246523	20.30829744465154	16.19635011545252	17.702459845901316	13.359807281456733	19.382234283087747	14.54843146660936	11.028346937483702	15.846012985905334	13.348319080583638	1.1499772646395598	19.829477145233835	27.38761619346275	28.035894729744914	17.338996770323533	11.211013121585728	13.215366836671539	24.117377076500425	28.54665984053399	28.27858706297178	16.01494188497432	16.298172686097654	17.8550590221194	15.728170545200674	17.70772980870193	21.32596580732431	15.541765990791271	9.706410577898033	14.15714751386347	15.247602652978808	12.899368070106446	9.553430646168751
