Gene Symbol	WT_1	WT_2	WT_3	mct1_1	mct1_2	mct1_3	mpc1_1	mpc1_2	mpc1_3	WT_starv_1	WT_starv_2
TSC3	9.50854	8.24037	8.52879	9.21675	10.7312	9.72256	9.21152	8.42852	8.98411	8.46336	8.9643
											
AKL1	8.92772	8.52965	9.33904	9.54936	9.09184	9.78468	9.12179	9.42631	9.59244	8.23804	8.39914
											
ORC2	9.28192	8.12413	8.83846	8.74735	10.1514	9.25034	9.3887	9.19907	9.32534	8.68609	9.00725
											
TRM7	9.07894	8.13637	9.31802	7.24284	9.84011	8.93797	9.39642	8.47297	10.5751	9.95881	9.04243
											
ECM2	8.66726	7.67605	9.0376	9.69093	11.0245	10.1839	9.63632	8.97719	10.0381	7.5812	7.48697
											
NRG2	9.83368	7.07	8.65204	11.7348	12.4216	15.2667	10.6656	10.5811	11.9208	0.791569	1.06218
											
TIP1	8.94098	10.1955	9.48843	16.3359	17.8842	14.5714	7.09928	5.76499	7.02495	0.974261	1.72014
											
BAP2	12.0892	10.125	12.3745	7.96227	10.0225	8.39112	10.4353	9.97332	10.9278	3.78799	3.91107
											
TAT1	12.0812	12.6417	13.3226	10.8738	10.6693	9.57565	9.14266	8.80202	8.68422	1.92198	2.28496
											
ALG14	8.23364	7.82787	7.9538	11.3164	11.9146	9.76948	7.815	8.62353	9.30292	8.98105	8.26173
											
YBR071W	11.6811	11.0637	11.1274	8.5876	10.2287	8.29338	10.4046	9.13126	9.29788	4.32427	5.86016
											
HSP26	4.07058	4.79466	7.47268	4.3701	6.10491	4.78319	2.19304	4.16577	3.43728	27.2427	31.3651
											
RDH54	12.3844	11.776	11.4149	9.23522	9.51154	9.02592	9.59582	9.20605	9.72896	4.19284	3.92836
											
YBR074W	9.9483	8.71681	9.49753	7.91174	8.21689	8.37378	8.93957	9.2445	9.3786	10.0607	9.71153
											
SLM4	9.56396	8.11412	9.29551	9.79957	9.54592	9.66788	9.43489	8.77806	8.30092	8.41008	9.08908
											
ECM33	9.84742	12.0691	10.2139	9.1978	6.20353	8.91341	8.48489	8.5986	9.34947	8.63123	8.49067
											
RPG1	10.0337	8.982	9.747	8.23586	9.42745	8.09774	9.41066	9.05972	9.38855	8.75322	8.86406
											
SEC18	9.33051	8.96211	9.08193	9.29992	10.1298	9.58183	9.06315	9.3182	8.88334	8.48185	7.86736
											
SPT7	9.11079	8.22511	8.94215	9.12238	9.93369	9.49512	9.39289	8.89563	9.18341	8.51474	9.18408
											
UBC4	7.7405	9.11303	10.5328	10.2022	6.51114	9.47096	8.41119	9.11718	9.76946	8.79912	10.3325
											
TEC1	11.2812	9.98217	10.7103	10.1779	9.71923	11.7484	7.11504	6.94032	6.90049	7.71313	7.71175
											
MIS1	11.3318	10.3254	10.8449	7.15888	7.25396	7.16489	9.24127	9.30353	9.3486	9.22058	8.8063
											
YBR085C-A	5.86383	5.57419	5.93718	7.86414	7.09851	6.83549	9.60069	6.01977	8.09012	15.6802	21.4359
											
AAC3	7.56998	5.88333	6.98865	11.2319	11.8126	11.5566	9.1943	10.3751	9.86131	7.68907	7.83712
											
IST2	9.11456	7.64737	9.22151	8.60343	9.45178	8.84195	8.801	9.35824	8.62771	10.3207	10.0118
											
RFC5	8.2446	9.03028	9.5776	9.86003	7.27104	9.98946	8.95712	9.39272	8.98064	9.66583	9.03069
											
POL30	8.89841	10.1558	8.7869	8.60389	8.74356	8.58332	8.85528	9.77977	8.84199	9.50527	9.24582
											
NHP6B	7.14978	6.43223	7.2739	9.45995	11.7674	9.96635	7.55288	7.72839	7.76306	11.7807	13.1254
											
TIM12	9.15254	10.8003	10.8104	8.05262	10.4516	7.52375	8.63357	9.31111	8.22186	8.50208	8.5402
											
PHO3	9.73482	9.94089	10.9451	5.24617	5.91871	4.56835	10.6846	11.7617	10.7086	9.95371	10.5374
											
PBY1	8.31273	8.80439	9.65843	9.72676	8.57024	9.46427	8.54447	8.95289	8.71254	9.67653	9.57676
											
RXT2	9.27569	8.29301	8.50667	9.67859	10.1361	9.73338	9.22635	9.41239	8.57181	8.4478	8.71818
											
YBR096W	9.71461	8.47445	9.41364	11.1786	6.39885	10.7469	9.18216	9.41234	9.08487	8.50606	7.88758
											
VPS15	8.51771	8.23862	8.84786	9.92193	9.43731	10.1439	8.75412	9.01104	9.15192	9.14691	8.82867
											
MMS4	7.06868	9.97416	10.0033	10.8145	6.03782	11.0098	10.0742	10.8367	10.3884	6.49182	7.30068
											
FES1	8.05639	7.6021	8.49287	8.5749	9.82879	8.73366	8.0786	8.06522	8.06172	11.5939	12.9119
											
EXO84	8.19745	8.32151	9.32007	10.183	7.64863	9.5989	8.87075	9.2424	8.96688	9.68918	9.96118
											
SIF2	8.81479	7.81006	8.72012	8.92689	10.1756	9.2834	9.51475	9.28486	8.78898	9.16855	9.51197
											
YMC2	5.94507	4.77205	5.16153	6.57555	6.77334	7.90272	13.0053	11.7769	12.7582	13.0651	12.2642
											
VID24	9.34066	9.00936	12.0802	14.3869	17.9265	12.9525	6.67517	5.65146	6.30822	2.75031	2.91873
											
PHO88	9.9383	9.74006	8.69736	10.6286	11.249	10.5487	8.23867	7.77155	8.10546	7.48361	7.59863
											
IML3	8.7009	7.26777	7.58049	10.0303	12.4749	10.3814	9.41814	8.62753	8.83004	8.63701	8.0516
											
AIM3	8.97837	7.76048	8.52669	8.37814	9.79108	8.6835	8.82356	9.10374	8.91846	10.7855	10.2505
											
CMD1	6.588	6.53779	7.22909	9.1164	8.08959	11.227	9.3807	10.5168	9.28679	9.54384	12.484
											
ALG1	7.08875	8.57234	9.3496	11.1979	7.90488	10.6784	8.91352	9.94876	9.01454	8.66617	8.66513
											
YSA1	9.77188	9.43489	10.4783	9.47143	10.3444	9.34443	8.03532	8.49024	8.01345	8.07096	8.54474
											
SUS1	13.2613	10.2711	6.98368	10.3038	8.38785	9.10336	9.28087	7.39553	9.50644	6.95439	8.55168
											
CYC8	8.86211	8.57714	9.08186	8.78598	9.42372	8.91961	9.44688	9.71246	9.46656	8.90235	8.82133
											
RAD16	9.21775	8.45626	9.10351	8.31904	9.54858	8.28959	12.8935	11.1548	12.1886	5.59749	5.23085
											
LYS2	15.9186	13.5382	15.0583	16.2353	16.532	17.4648	1.64314	1.50199	0.875394	0.756715	0.475534
											
TKL2	5.11113	4.71904	5.56217	11.3634	15.5218	13.8211	5.83468	5.25665	5.68712	14.1366	12.9862
											
TEF2	8.74421	13.9132	9.21736	9.27584	8.67067	7.83239	8.36898	7.91203	8.70249	8.85283	8.51001
											
MUD1	8.74678	7.90766	8.63773	7.91043	9.28487	8.57577	9.53054	9.82043	9.54603	10.0419	9.9979
											
CBP6	10.9283	11.2672	9.53309	8.7952	8.416	8.02839	9.27079	8.97919	8.6056	8.42064	7.75563
											
GRS1	10.1044	10.6079	9.48671	9.57414	9.60777	9.01711	8.65154	8.5946	8.35918	8.02647	7.97025
											
MRPL36	12.3409	10.7088	11.38	5.08161	5.89471	5.16034	10.6104	10.4461	10.5782	9.03446	8.76454
											
TFC1	9.72286	8.41852	8.93112	8.61549	9.74416	9.43446	9.20641	8.81106	9.05208	9.25606	8.80779
											
PTC4	8.37598	8.20765	8.9864	9.55833	10.3726	9.21751	9.29731	9.17836	8.86458	8.88785	9.05337
											
TPS1	7.80371	8.8946	8.98395	10.3224	9.71136	10.2904	7.92494	8.74976	7.8215	10.2259	9.27149
											
YBR126W-A	7.76905	9.42588	10.1172	13.3235	6.84361	8.93373	9.94869	9.06489	8.4028	6.79485	9.37574
											
VMA2	9.71288	11.826	8.52132	8.90929	8.73455	8.73886	8.70173	8.79867	8.8011	8.99206	8.26349
											
ATG14	7.34225	8.31773	7.98308	9.87759	10.0498	10.1566	7.39086	9.57014	9.05498	10.3993	9.85768
											
OPY1	7.84022	8.13223	9.20879	9.92901	7.97571	11.054	8.30276	8.7282	8.54602	9.82124	10.4618
											
SHE3	9.57215	8.56072	8.86443	8.9038	9.77131	9.24174	8.98678	9.37633	9.54956	8.59813	8.57504
											
CCZ1	7.40344	7.85961	7.33665	9.53538	11.0182	9.98772	9.81609	9.67887	8.77132	9.57591	9.01677
											
AGP2	10.6575	9.17124	11.1568	11.6759	12.4	11.4069	9.17456	10.0537	8.86141	2.66287	2.77909
											
HSL7	8.51223	9.26249	9.18198	10.6043	7.69804	10.353	8.8097	9.57406	8.47752	9.14627	8.3804
											
CKS1	8.79713	8.74939	9.05908	9.41448	10.8761	10.2643	9.40242	8.81913	9.49581	7.68415	7.43803
											
MEC1	7.70442	7.46326	8.01878	10.2797	9.76675	10.5111	9.30932	9.50628	9.25004	9.11999	9.07039
											
YBR137W	13.535	7.04849	7.94962	9.02559	8.20117	9.78086	10.5507	6.70161	10.1829	8.41771	8.60633
											
YBR138C	7.40255	6.0838	6.34894	6.33661	6.39401	6.92692	12.8279	9.91964	11.0138	14.0922	12.6537
											
YBR139W	7.14321	7.88496	7.47561	8.79012	8.16187	8.13487	8.75247	9.41031	9.56886	11.9541	12.7237
											
IRA1	9.41109	9.67837	10.0739	9.69743	10.1886	9.57528	9.56963	9.9857	9.14725	6.60932	6.06344
											
YBR141C	10.5044	10.0387	9.44946	11.6011	12.3342	11.091	10.124	9.01215	8.78908	3.75059	3.30532
											
MAK5	9.48946	8.68417	9.5543	9.09107	9.65449	8.75585	8.97203	9.00979	8.90648	8.96024	8.92213
											
SUP45	10.1124	9.86084	10.5634	9.22464	7.98431	9.27254	8.73453	8.81272	8.80147	8.26426	8.36887
											
ADH5	2.36043	4.89717	2.74281	7.28783	7.06307	6.50196	12.9921	13.9194	13.1761	14.712	14.347
											
MRPS9	12.9182	10.9927	12.3619	3.88113	4.85314	4.07832	11.7403	10.7709	11.1228	8.70422	8.57644
											
ARA1	8.18292	10.366	7.84127	10.2164	8.71706	10.0029	7.67013	8.34772	7.57112	10.7761	10.3083
											
TBS1	7.88117	7.07603	8.26555	10.3168	11.0886	10.222	9.58623	8.60093	9.64989	8.15278	9.16006
											
APD1	7.46304	9.244	10.0062	10.5011	5.21047	10.8125	8.95554	10.408	9.78726	8.44804	9.16383
											
SPP381	8.37741	11.0039	6.51427	10.9095	9.69771	9.79406	7.81614	13.1887	7.66254	7.60635	7.42941
											
RIB7	7.44989	7.72476	8.11863	9.74783	7.24469	9.43651	9.22023	10.9543	9.46092	9.9593	10.6829
											
RPB5	9.74775	8.94275	9.47246	8.65128	8.19474	9.40533	9.18894	9.00628	8.92672	9.0076	9.45615
											
CNS1	8.40044	8.45454	9.05494	10.3592	9.56233	10.2074	8.76353	8.82264	9.01692	8.67809	8.67996
											
SLI15	8.98064	8.37647	8.93505	9.14038	12.2164	9.70243	8.84955	8.97664	9.66502	7.58001	7.57744
											
ICS2	9.7611	11.0414	11.1921	7.2942	7.51005	9.08926	7.41063	10.4055	8.1906	9.38852	8.71656
											
AMN1	9.97842	7.87469	8.73855	6.0753	8.39352	7.65555	15.7258	14.4	17.5694	1.67048	1.91836
											
IFA38	8.22153	8.6008	9.56143	10.1497	8.21547	9.53122	9.74279	10.5848	8.52643	8.68899	8.17684
											
CDC28	10.4191	9.20688	9.98952	8.60886	9.56198	8.50004	8.92791	8.62138	8.79738	8.47812	8.88888
											
CSH1	10.8389	9.70292	11.5457	10.6266	10.8915	10.8579	10.1099	10.4859	9.9466	2.51346	2.48071
											
TOS1	6.38909	7.36664	8.31539	13.8173	7.73329	11.985	9.60717	11.0266	11.3921	6.23922	6.12813
											
YSY6	9.71878	9.52765	9.94362	10.046	13.1117	8.65537	9.2734	8.49875	7.26894	7.34603	6.60973
											
EXO5	11.1435	9.57918	10.2616	3.77474	4.44908	4.04947	12.2772	11.5025	11.8762	10.4748	10.6117
											
ARL1	9.07638	9.5507	11.1712	10.4832	9.35856	9.55311	8.67708	8.92168	7.60606	7.50896	8.09312
											
TYR1	7.7595	7.22859	7.75718	8.41801	9.30564	8.45358	10.0415	9.81684	9.96677	10.7186	10.5338
											
POP7	11.0977	9.58395	9.52394	9.49876	8.34398	10.3497	8.61862	8.92397	8.32984	8.0478	7.68175
											
SSE2	7.21286	7.35169	7.576	9.50041	10.3057	10.3951	7.35423	8.09425	7.30114	12.7201	12.1886
											
NPL4	8.77147	7.6553	9.00488	9.47775	10.0175	9.83535	9.00261	8.1381	8.59519	9.22661	10.2753
											
SEC66	9.12773	7.64789	9.28581	9.8807	11.5152	10.4393	9.61934	9.06822	9.52442	6.88101	7.01044
											
SMY2	11.5259	9.80685	10.1711	7.37255	8.1685	7.84984	11.4602	10.9573	10.892	6.09186	5.70394
											
UMP1	7.36847	6.5791	6.21927	13.3528	10.273	13.5934	7.73981	7.95167	7.76643	8.86937	10.2866
											
SWD3	8.84098	8.48804	8.50573	8.85734	9.04511	9.91929	9.32149	8.9231	9.80998	9.32378	8.96516
											
ECM31	9.14933	8.52172	9.27821	7.78583	7.00186	8.0051	10.3032	10.2521	10.4682	9.53855	9.69598
											
EHT1	12.6549	10.8597	12.3057	5.26053	5.79245	5.46151	10.8808	11.7907	10.3775	7.71641	6.89984
											
FZO1	11.8922	10.7026	11.4015	8.25305	8.99577	8.72996	10.3499	10.0017	9.51717	5.21921	4.93685
											
RPS6B	9.31282	14.3915	8.90188	7.92073	7.75612	6.76193	8.85697	7.50802	9.82388	9.36533	9.40087
											
YPC1	7.29187	7.26223	8.04146	9.80097	9.30965	8.81243	8.77159	8.41358	8.49588	11.5605	12.2398
											
MBA1	11.5427	9.37865	11.3554	5.66689	6.55705	5.61013	10.5969	10.4805	9.68684	9.68753	9.43734
											
GDT1	9.70956	8.23196	9.5891	8.98158	11.6982	8.78147	8.70662	8.6433	9.14613	7.88522	8.62686
											
NTC20	11.3607	10.2652	9.81204	9.03152	9.22707	9.628	9.3614	7.50311	9.18327	7.66518	6.96254
											
RPS9B	10.2183	11.6267	8.371	8.19421	7.95022	8.12738	9.69818	8.40331	9.37209	9.68186	8.35671
											
RPL21A	9.80843	11.6519	9.16613	8.3768	7.89889	8.51685	9.265	8.80292	8.88501	9.05939	8.56867
											
RIM2	10.7603	8.78472	10.3499	5.1909	6.26079	5.31735	10.7625	10.3699	11.1423	10.1183	10.9431
											
MED8	8.79949	8.24493	9.42688	8.55039	10.6363	7.86328	9.40966	8.99048	8.18374	9.52813	10.3667
											
MSI1	8.49822	8.63781	8.92148	8.4383	10.2077	8.70817	8.98216	9.30715	9.1543	9.78131	9.36342
											
PGI1	7.79653	10.3311	7.38747	10.6666	10.4695	10.3469	8.51406	8.67134	8.42161	9.06286	8.33205
											
YBR197C	11.0694	9.46749	9.80989	7.54393	9.00959	8.00066	9.09629	9.65292	9.53387	8.70219	8.1138
											
TAF5	8.36321	8.35262	9.21017	9.56577	8.62502	9.09159	9.03298	9.54347	9.37548	9.3904	9.44929
											
KTR4	8.9698	9.42211	9.75531	10.2812	10.0575	9.99153	8.2157	9.68971	8.52597	7.99086	7.1003
											
BEM1	9.56216	8.55372	9.72376	9.9722	9.92129	9.86053	8.69349	8.57392	8.57815	8.07711	8.48367
											
MCM7	9.67977	8.56252	8.93126	9.25043	10.1336	9.76059	11.0618	10.5406	10.601	6.08359	5.39489
											
LDH1	7.49158	8.52852	10.4095	11.5836	7.24384	10.2542	8.57841	9.80223	8.91672	8.42158	8.76984
											
KTR3	9.8175	8.70025	10.0176	10.1593	10.014	9.68548	8.63907	8.20637	8.8195	7.87655	8.06435
											
FTH1	9.9226	9.15547	11.2012	10.981	13.0274	9.26979	7.40111	7.57602	7.89805	6.68119	6.88617
											
"DUR1,2"	8.11354	7.43556	8.00036	10.2322	10.3894	12.0569	5.50204	9.61544	8.12054	11.731	8.80304
											
ERV15	8.02938	8.6739	8.29141	9.70351	11.0754	9.34767	9.31043	9.59488	9.62166	7.9403	8.41141
											
AME1	8.94421	7.98515	8.03119	9.81849	12.1498	10.4662	8.92012	8.28373	9.17298	7.70265	8.52545
											
NGR1	8.01282	6.74482	7.98897	7.75304	9.90544	8.41553	7.97035	7.32626	8.14679	13.1333	14.6027
											
MET8	8.39709	9.0175	9.75662	10.8741	9.22448	9.23553	9.31815	9.99826	9.26053	7.14069	7.77708
											
SDS24	7.1081	6.74249	7.81323	9.98341	10.3882	10.6906	7.12427	7.90825	7.72732	12.039	12.475
											
HPC2	10.0545	8.55822	9.58004	9.00833	10.7796	8.9608	8.86596	8.9776	9.05463	7.95238	8.20795
											
YBP1	8.00847	8.16351	8.83599	9.46711	9.02627	9.20711	9.30328	9.25792	8.9942	9.71332	10.0228
											
PYC2	5.78914	6.87698	5.88121	12.3912	10.6845	11.5767	10.2835	8.78089	9.67558	8.38187	9.67842
											
PDB1	9.61353	8.32746	9.33241	9.32172	10.7988	9.87645	9.12088	8.67819	8.54883	8.20447	8.17729
											
PCS60	8.24072	7.96083	8.6082	8.23762	8.15016	8.0708	10.3588	9.28485	8.99257	10.2534	11.842
											
TDP1	7.84391	8.03981	8.6207	11.5369	9.2773	11.361	8.311	8.93982	8.99105	8.45626	8.62218
											
YBR225W	7.89148	7.0898	8.3373	8.76159	8.92643	8.75303	8.77831	8.90961	9.2564	11.0888	12.2073
											
MCX1	9.61071	8.27865	9.3372	7.73677	8.97287	7.98481	9.39565	9.31914	9.51921	9.95504	9.88995
											
ROT2	9.80381	8.08206	9.1051	9.31034	11.1052	9.94895	9.33685	9.00109	8.67607	7.82349	7.80707
											
OM14	5.199	9.95956	11.5803	10.1061	1.85432	6.86793	9.08141	11.3021	9.56874	11.2623	13.2182
											
YBR230W-A	13.3215	13.3108	13.4859	7.4625	6.85672	6.76424	9.23094	10.9934	9.3182	4.65842	4.59727
											
SWC5	9.18076	8.84323	8.53206	9.57441	11.0504	10.1659	8.7417	8.97205	8.64363	8.06526	8.23065
											
PBP2	9.01327	10.6324	11.568	13.9585	9.69262	13.1189	8.76797	9.4585	8.68815	2.67173	2.43004
											
DAD3	19.0314	8.08435	8.09817	8.65403	7.98549	10.3343	9.97078	7.41013	8.88507	5.51022	6.03613
											
ARC40	8.19046	8.87472	9.6063	10.2226	7.41609	9.73158	8.81725	9.53029	8.77493	9.64176	9.194
											
YBR235W	8.94667	9.39104	9.90702	10.7117	9.37797	10.6224	8.25008	8.9258	8.98945	7.44574	7.43211
											
ABD1	8.67674	8.68358	8.70357	8.74924	8.93739	8.91391	9.62549	10.0085	9.77918	8.80323	9.11922
											
PRP5	7.43388	7.5848	8.43897	9.36162	9.92937	9.36587	9.38159	9.6892	9.21814	9.61573	9.98083
											
YBR238C	8.46748	7.45552	7.7036	11.3038	10.1497	11.3331	10.8042	10.3647	11.7477	5.27632	5.39404
											
ERT1	10.8278	7.61644	8.25416	8.63945	9.67237	7.31695	11.2226	8.60702	10.9549	8.11584	8.77245
											
YBR241C	7.23124	9.52536	8.31516	10.7117	11.5549	9.62609	6.86672	7.81842	6.74394	10.4178	11.1887
											
YBR242W	11.9327	12.2334	11.556	10.7377	10.3731	10.2805	8.87762	9.19068	7.94609	3.58505	3.28717
											
ALG7	9.70881	8.58608	9.29816	10.0115	10.0117	10.0316	8.81224	8.61942	9.29893	8.17165	7.44988
											
GPX2	7.69482	5.20834	7.26703	8.7059	8.67895	9.5359	9.61199	10.1233	11.6528	10.5986	10.9223
											
ISW1	9.45752	8.71956	9.32623	9.00771	9.8955	9.22846	9.32557	9.17486	8.96082	8.54836	8.35543
											
RRT2	7.79992	7.39868	8.43578	8.85992	11.4745	9.77918	8.70863	9.69963	8.78748	9.37551	9.68079
											
ENP1	10.1395	9.31367	9.94882	10.0084	10.2269	9.98904	8.97963	8.73146	8.96756	6.83008	6.86501
											
HIS7	6.33246	5.97343	6.58471	7.11721	7.24147	7.04261	11.2576	11.7935	11.7807	12.3559	12.5205
											
ARO4	5.35295	6.88922	6.50284	5.56782	4.79333	5.44617	12.3482	12.5432	13.1862	13.7248	13.6452
											
MRPS5	12.4023	12.6224	12.1817	4.03955	4.54892	3.91882	10.7363	12.3519	10.6055	8.78267	7.80996
											
DUT1	8.99513	9.99412	9.00933	10.952	10.5955	9.33119	10.2231	9.11214	7.90201	6.62877	7.25671
											
SRB6	7.54328	10.7563	9.29043	12.6722	4.65018	10.4842	9.96546	8.64847	8.04728	7.46348	10.4788
											
TRS20	9.38043	8.68202	8.60623	9.33662	9.84183	9.72709	9.22482	9.0461	8.63442	8.96858	8.55186
											
YBR255C-A	10.1298	8.07504	9.5821	7.05112	7.09782	7.19481	11.3524	10.5623	9.93293	9.32168	9.69999
											
MTC4	8.23745	7.40305	7.83502	9.76774	10.9206	11.4833	8.78338	9.88051	9.2965	8.57713	7.8154
											
RIB5	4.61424	4.29906	4.26898	4.85216	4.78955	5.34228	14.3348	14.3793	13.8918	15.1126	14.1152
											
POP4	7.89612	8.8244	9.83924	11.0853	8.90577	10.2395	8.62092	8.67957	8.65111	8.13581	9.12218
											
SHG1	12.923	10.4421	9.3038	9.16443	7.67994	8.43059	9.9602	8.46938	9.05114	6.69992	7.87551
											
YBR259W	9.78799	7.72513	8.85974	8.57358	10.0047	10.2456	9.25329	8.19413	9.96966	7.48721	9.89899
											
RGD1	9.13437	8.12762	8.81795	9.21331	10.0325	9.72411	8.85509	8.98308	8.85527	9.02249	9.23424
											
TAE1	8.62752	9.72941	10.5727	10.7787	10.2559	9.79767	8.21383	8.75317	8.14691	7.60553	7.51866
											
AIM5	11.0609	8.76714	10.4682	6.37121	7.84122	6.31131	11.3213	10.1186	10.6611	8.12729	8.9518
											
SHM1	11.3314	10.6868	10.5113	8.78389	9.14737	9.24626	8.42682	8.19128	8.11066	7.75354	7.81074
											
YPT10	9.13741	9.14124	9.35729	10.0116	9.95695	10.8023	8.81731	9.70859	8.0782	8.06293	6.92619
											
TSC10	9.79127	11.2759	13.045	11.8609	7.30681	11.6318	8.73817	9.29623	9.09299	4.04275	3.91822
											
REI1	12.004	10.3422	10.7024	9.70818	11.2817	10.0854	8.79214	8.47582	8.5974	5.08799	4.9228
											
FMP21	8.11776	7.46563	8.02212	8.83422	10.0459	10.063	8.05674	9.25325	10.4079	7.60699	12.1264
											
YBR271W	11.1189	9.66205	9.83039	11.0743	11.1068	11.4718	9.46296	9.00247	9.33288	4.32427	3.61324
											
HSM3	8.53107	9.34735	9.51611	9.52966	9.38243	9.36116	8.46125	9.8833	7.85369	9.2928	8.84117
											
UBX7	9.76799	8.24456	10.274	8.33713	11.3606	7.95362	9.55753	7.89755	9.85369	7.89822	8.85512
											
CHK1	9.5297	10.1004	9.43964	11.847	9.6534	12.2132	8.03346	10.157	7.47765	7.222	4.32652
											
RIF1	9.4858	9.00181	9.44073	10.1644	10.9332	10.3913	9.3161	9.30443	9.29633	6.62906	6.0368
											
PPS1	6.3986	8.2935	8.9174	11.9601	6.1572	11.5857	7.89906	9.12996	9.43088	9.74002	10.4876
											
DPB3	9.48788	9.9838	9.9132	10.2615	8.52509	10.0965	8.49844	8.70644	9.94672	7.16242	7.41794
											
PAF1	9.05895	8.03569	8.98708	8.21828	10.105	8.38081	9.48922	8.90129	9.786	9.11285	9.92483
											
SAF1	5.67853	6.63962	7.24123	7.8914	6.56724	7.72879	7.17001	8.3902	7.84539	16.856	17.9916
											
DUG2	9.15382	8.39382	9.10124	8.34099	9.26493	8.71569	9.45693	9.09394	9.52442	9.52548	9.42876
											
MRPL27	10.718	10.5163	11.414	4.78324	5.76486	4.7615	10.6367	11.4142	10.6297	9.33589	10.0256
											
SSH1	9.27959	8.25999	10.9383	10.6151	9.83271	8.81694	8.34668	8.17802	8.82846	7.49953	9.40471
											
YBR285W	7.69607	10.7392	9.75405	9.50576	9.44531	9.30342	3.75682	5.11101	4.19404	15.1812	15.3131
											
APE3	6.54361	9.05179	7.53706	10.9521	10.804	9.93096	8.04622	8.2012	7.67381	10.8824	10.3768
											
YBR287W	13.8888	9.70582	9.70661	8.43438	9.08555	8.66922	8.46774	8.25849	7.59081	8.2428	7.94978
											
APM3	8.28552	8.82074	9.61029	9.81437	7.68835	9.82644	9.07225	9.11436	9.18226	9.06776	9.51765
											
SNF5	9.36447	8.16478	8.86249	8.72212	10.3334	9.08816	9.08622	8.99221	9.49554	8.78473	9.10587
											
BSD2	12.4981	10.4464	10.8358	10.5533	11.8485	10.7126	9.1143	10.7101	9.27896	2.02975	1.97219
											
CTP1	12.8648	10.5599	11.0299	7.10959	7.43016	7.50834	8.06548	8.5576	8.38795	9.61708	8.8692
											
MAL33	7.53539	8.44331	8.85467	16.5904	10.1174	13.0344	9.58112	10.5082	9.31971	2.8852	3.13025
											
COS2	8.14945	9.92939	10.4725	14.1607	11.1448	12.9312	8.93546	9.13212	8.66851	2.94078	3.53507
											
RER1	9.45769	8.90495	8.8247	9.65071	9.68889	9.92615	8.04959	8.96235	8.1986	9.98101	8.35535
											
PGS1	8.69251	8.79365	9.45305	9.98566	8.71565	9.24964	8.89621	9.0571	8.07381	9.64266	9.44006
											
LDB16	8.85322	9.7209	7.84961	8.91838	10.8714	10.5374	8.61031	8.80592	8.73686	9.07844	8.01758
											
STP22	8.69881	8.19893	7.79299	9.22958	10.7892	8.98255	9.50144	10.2025	9.26503	9.0869	8.25205
											
ILV6	8.10366	7.82281	7.71649	6.35261	6.00274	6.82361	11.1193	11.5218	11.8914	11.4598	11.1857
											
SGF29	9.07187	7.61994	8.61846	9.43959	10.7933	9.79178	9.14135	8.83756	9.33636	8.50609	8.84372
											
GBP2	9.02652	10.3789	10.027	7.75588	6.07661	7.9697	9.44048	10.7593	9.40402	9.76528	9.39632
											
YCL012C	10.8284	10.4913	9.90207	9.26388	9.11555	8.37502	8.13274	9.78526	7.15583	8.81786	8.13212
											
BUD3	9.84629	8.74636	9.53516	9.30445	10.1022	9.11672	9.21906	8.99851	9.42318	7.63805	8.07
											
DCC1	8.40942	9.70431	9.52899	9.34805	6.31647	9.15238	9.17111	11.5231	10.1568	8.3371	8.35226
											
NFS1	11.86	11.1681	11.1782	7.56301	8.04508	8.00248	8.73748	8.8453	8.77663	8.01244	7.8113
											
KCC4	10.611	9.41959	9.73367	9.45187	11.2364	9.58144	9.53568	9.49125	9.28289	6.04684	5.60932
